ID,Topic ID,Topic Template ID,Duration,Technologies Topic - Topic → Created At,Technologies Topic - Topic → Created By ID,Technologies Topic - Topic → ID,Technologies Topic - Topic → Ordering,Technologies Topic - Topic → Parent ID,Technologies Topic - Topic → Tag Gable Topic,Technologies Topic - Topic → Title,Technologies Topic - Topic → Tree ID,Assignments Assignment Question Topic Mapping - Topic → Assignment Question ID,Assignments Assignment Question Topic Mapping - Topic → ID,Assignments Assignment Question Topic Mapping - Topic → Mandatory,Assignments Assignment Question Topic Mapping - Topic → Question Difficulty Type,Assignments Assignment Question Topic Mapping - Topic → Topic ID,Assignments Assignment Question Topic Mapping - Topic → Question Utility Type,Assignments Assignment Question Topic Mapping - Topic → Relevance,Assignments Assignment Question Topic Mapping - Topic → Main Topic,Assignments Assignment Question - Assignment Question → Created At,Assignments Assignment Question - Assignment Question → Created By ID,Assignments Assignment Question - Assignment Question → Deleted By ID,Assignments Assignment Question - Assignment Question → ID,Assignments Assignment Question - Assignment Question → Input,Assignments Assignment Question - Assignment Question → Peer Reviewed,Assignments Assignment Question - Assignment Question → Peer Reviewed By ID,Assignments Assignment Question - Assignment Question → Question For Assignment Type,Assignments Assignment Question - Assignment Question → Question Image,Assignments Assignment Question - Assignment Question → Question Text,Assignments Assignment Question - Assignment Question → Question Title,Assignments Assignment Question - Assignment Question → Question Type,Assignments Assignment Question - Assignment Question → Verified,Assignments Assignment Question - Assignment Question → Rating,Assignments Assignment Question - Assignment Question → Difficulty Type
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,11477,21930,false,3,2181,1,10,true,2023-11-21T10:22:20.80036+05:30,1541261,,11477,the input consists of the quantity representing the number of products produced,true,1493278,{1},,"You are tasked with developing an algorithm for a manufacturing process that involves calculating the number of trailing zeroes in the factorial of a given number. The number represents the quantity of products produced in a specific time frame. &nbsp;Write a Python program that takes an input representing the quantity of products produced and calculates the number of trailing zeroes in its factorial. Trailing zeroes are crucial for packaging efficiency, ensuring that the products fit perfectly into boxes for shipment.",Factorial Trailing Zeroes for Packaging Efficiency,3,true,0,3
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,10731,20878,false,3,2181,2,10,true,2023-10-17T16:22:33.017795+05:30,1510703,,10731,"Input would consist of a the values of the <code>start</code> and <code>end </code> where <code>start</code> is the first value of the limits of the range of which we want to find the prime numbers in, and <code>end </code>is the last value of the said range.",true,821571,{1},,"Write a Python program to find all prime numbers within a given range. The range typically means the first value of the list, last value of the list and the elements between them(both inclusive).",Prime number in a range,3,true,0,3
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,10727,20874,false,3,2181,2,10,true,2023-10-17T16:09:00.7294+05:30,1510703,,10727,Input would consist of a number which can be or cannot be a palindrome number.,true,821571,{1},,"Write a Python program that checks whether a given number is a palindrome or not. A palindrome is&nbsp;<b>a word, number, phrase, or other sequence of symbols that reads the same backwards as forwards.</b>",The Palindrome Number,3,true,0,3
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,10724,20871,false,2,2181,2,10,true,2023-10-17T15:58:54.198225+05:30,1510703,,10724,"Input must consist of the integer value of n, where n denotes the size of the triangle.",true,821571,{1},,"Write a Python program that prints a pattern of asterisks in the form of a right- angled triangle the size of the triangle is defined by the input&nbsp;<code>n&nbsp;</code><br />
Where <strong>n </strong>denotes the number of rows and columns the triangle consists of.&nbsp;",Printing the pattern!!,3,true,0,2
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,10712,20850,false,2,2181,1,10,true,2023-10-17T14:26:32.260125+05:30,1510703,,10712,You will be given some random string containing(or may not containing) any vowel.,true,821571,{1},,"Write a Python program to count the number of vowels in a given string using loops.<br />
<strong>vowels = &quot;aeiouAEIOU&quot;</strong>",Count the vowels!!,3,true,0,2
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,10711,20849,false,2,2181,1,10,true,2023-10-17T13:21:21.206168+05:30,1510703,,10711,"Input must consist of any number between 1 to 100 
<code>n>=1 and n<=100</code>",true,821571,{1},,Write a python program to find the multiplication table of a number. Consider that the multiplication table ranges from 1 to 10.,Multiplication table of a number,3,true,0,2
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,6435,15927,true,2,2181,2,10,true,2023-04-20T18:38:15.0685+05:30,701767,,6435,"In the first line, Enter the number for which you want to find the factorial",true,736014,{1},,"Write a Python program to find the factorial of a given number. (Factorial is a mathematical operation that is represented by an exclamation mark (!). It is the product of all positive integers from 1 up to a given number. For example, the factorial of 5 (represented as 5!) is 1 x 2 x 3 x 4 x 5 = 120.)",factorial of a given number,3,true,855,2
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,6433,15926,false,1,2181,2,0,true,2023-04-20T18:18:17.975823+05:30,701767,,6433,"In the first line, enter the number for the multiplication table",true,736014,{1},,Write a Python program to print the multiplication table of a given number.,Multiplaction Table using Functions,3,true,0,1
129343,2181,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:20:08.499235+05:30,632022,2181,1064,,true,Python loops,1705,2652,8866,false,2,2181,1,0,true,2022-06-15T17:45:13.73741+05:30,714721,,2652,"The first line contains the integer n.

Constraints
1<=n<=20",true,14817,{1},,"For all non- negative integers i &lt; n, Print square of i.",Print Square of Each Number,3,true,1277,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,11554,22017,false,3,2180,2,10,true,2023-11-23T15:30:55.721169+05:30,1541261,,11554,"Input the applicant's age in the first line, 
gender (M or F) in the second line, and 
To determine the recommended job location based on the provided criteria.",true,1493278,{1},,"<p>You&#39;ve been hired as a human resources manager for a company specializing in workforce placements. Your task is to develop an automated system to provide job location recommendations based on the demographic details of job applicants. You need to create a Python program that takes inputs regarding the applicant&#39;s age, and gender. Using the provided code as a reference, your program should determine the suitable work location recommendation for the applicant based on the following criteria:</p>

<ul>
	<li>If the applicant is a female (sex = &quot;F&quot;) and her age falls between 20 and 60 (inclusive), recommend &quot;Urban areas only. &quot;</li>
	<li>If the applicant is a male (sex = &quot;M&quot;) and his age falls between 20 and 40 (inclusive), recommend &quot;You can work anywhere. &quot;</li>
	<li>If the applicant is a male (sex = &quot;M&quot;) and his age falls between 41 and 60 (inclusive), recommend &quot;Urban areas only. &quot;</li>
	<li>For any other scenario or invalid input, display &quot;ERROR. &quot;</li>
</ul>",Automated Work Location Recommendation System,3,true,0,3
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,848,21914,false,2,2180,1,10,true,2020-06-20T13:49:00.826596+05:30,14817,,848,"<b>User Task:</b>
Since this will be a functional problem, you don't have to take input. You just have to complete the function <b>maxInteger()</b> that takes three integers x, y and z as a parameter.

<b>Constraint:</b>
1<=integers<=10000",true,665,{1},,Given three integers your task is to find the maximum integer among the given integers.,Max Integer - Python,3,true,1814,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,4021,21627,false,3,2180,2,10,true,2022-09-06T15:12:48.499448+05:30,714721,,4021,"The first line contains the string.

Constraints:
len(s)>=1",true,14817,{1},,"Write a program to check if a string represents an integer or not.<br />
<br />
<br />
&nbsp;",String is Integer,3,true,0,3
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,10025,20835,false,4,2180,2,10,true,2023-09-16T04:07:28.22886+05:30,822046,,10025,"Two positive integers: 
n (1 <= n <= 100) representing the number of people standing in the circle, and 
time (1 <= time <= 1000) representing the number of seconds.",true,1541261,{1},,"<p>In Pyville, a circular passing game is played by n people labeled from 1 to n. Initially, the first person holds a pillow. The game involves passing the pillow from person to person in a clockwise direction. After each complete round where the pillow reaches the last person, the direction changes, and the pillow is passed in the opposite direction (counter-clockwise).</p>

<p>You are given two positive integers: n representing the number of people in the circle, and time representing the number of seconds. Your task is to determine the index of the person holding the pillow after the time seconds of the game.</p>

<p>The function <strong><code>findPillowHolder(n, time)</code></strong> calculates the index of the person holding the pillow after the given duration time in the circular passing game. It considers the number of rounds completed and the direction of passing to determine the final holder&#39;s index.</p>",Musical Pillow,3,true,0,4
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,9553,19130,false,3,2180,2,10,true,2023-08-19T15:27:33.700872+05:30,736014,,9553,"Since this is a functional code you don't need to take any input you just need to complete the function are_anagrams() which is taking num1 and num2 as parameters.
1<=num1, num2<=10^9",true,52829,{1},,"Write a Python program to check if two 3-digit numbers are anagrams of each other or not. Two numbers are considered anagrams if the digits of one can be rearranged to form the other number.<br />
<br />
For instance, <code>123</code> and <code>321</code> are anagrams, but <code>123</code> and <code>322</code> are not.",3 digit Anagram,3,true,1523,3
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,1543,6419,false,3,2180,1,10,true,2021-03-17T21:05:58.509771+05:30,26956,,1543,"<b>User Task:</b>
Since this will be a functional problem, you don't have to take input. You just have to complete the function <b>QueenAttack()</b> that takes integers X, Y, P, and Q as arguments.

Constraints:-
1 <= X, Y, P, Q <= 8

Note:- King and Queen can not be in the same position",true,14817,{1},,"In an 8X8 chessboard. Given the positions of the Queen as (X, Y) and the King as (P, Q) . Your task is to check whether the queen can attack the king in one move or not.<br />
The queen is the most powerful piece in the game of chess. It can move any number of squares vertically, horizontally or diagonally .",Queen's attack,3,true,1507,3
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,3957,10534,false,2,2180,2,10,true,2022-09-01T12:33:19.741663+05:30,714721,,3957,"The first line contains the first number.
The second line contains the second number.
The third line contains the third number.

Constraints:
-100000<=n<=100000
No 2 numbers are equal.",true,14817,{1},,"Write a program to find the median among three given numbers.<br />
<br />
<em>Median: The median is defined as the middle value in a sorted set of numbers.</em>",Median of 3 numbers,3,true,0,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,3955,10537,false,2,2180,1,10,true,2022-09-01T11:41:21.295077+05:30,714721,,3955,"The first line contains the first number.
The second line contains the second number.

<b>Constraints:</b>
-10<sup>5</sup> &le; n &le; 10<sup>5</sup>",true,14817,{1},,"Given two integer numbers find their product. If the product is greater than 500, return their sum else return the product itself.",Product greater than 500,3,true,936,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,4009,10264,false,2,2180,1,10,true,2022-09-05T09:31:05.978311+05:30,714721,,4009,"The first line contains the number to be checked.

Constraints:
-100000<=n<=100000",true,14817,{1},,"Write a program to print a number is positive,negative or zero using if- else.",Positive or Negative,3,true,712,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,4020,10535,false,2,2180,1,10,true,2022-09-06T14:57:30.830253+05:30,714721,,4020,"The first line contains the side <code>x</code>
The second line contains the side <code>y</code>
The third line contains the side <code>z</code>

Constraints:
1 &le; n &le; 100000
1 &le; n &le; 100000
1 &le; n &le; 100000",true,14817,{1},,"Write a program to check if a triangle is equilateral, isosceles or scalene.<br />
<br />
<strong>Note :</strong>
<ul>
	<li>An equilateral triangle is a triangle in which all three sides are equal.</li>
	<li>A&nbsp;isosceles triangle is a triangle with exactly two equal sides.</li>
	<li>A scalene triangle is a triangle that has three unequal sides.</li>
</ul>",Equilateral triangle,3,true,1298,2
129342,2180,489,0 years 0 mons 0 days 2 hours 0 mins 0.0 secs,2022-06-29T13:18:50.041324+05:30,632022,2180,1063,,true,Python if else ladder,1704,4010,10249,false,2,2180,2,10,true,2022-09-05T11:09:02.613646+05:30,714721,,4010,The first line contains the week day number to be printed.,true,14817,{1},,Write a Program that reads an integer number and displays the corresponding <code>weekday&nbsp;name</code> using if_elif_else. The numbering of weekdays is as follows: 1- Monday 2- Tuesday 3- Wednesday 4- Thursday 5- Friday 6- Saturday 7- Sunday Print <code>Invalid</code> for any other input value.,Week Day-if else,3,true,712,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,11705,22285,false,2,2128,2,10,true,2023-11-30T12:04:14.343566+05:30,1541261,,11705,"Enter the number of books on the shelf.
For each book, request the title in the second line 
 and the publication year in the third line.",false,,{1},,"<p>You&#39;re designing a program for a librarian to manage a bookshelf that contains books with their respective publication years. The librarian wants to rearrange the books in reverse order based on their publication years to showcase the oldest books first.</p>

<p>Write a Python program that takes inputs from the librarian to build a dictionary representing the books and their publication years. Then, create a function <code>reverse_order_books</code> that uses the concept of reversing dictionary keys&#39; order based on publication years.</p>",Publication Year Sorting,3,false,0,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10102,22253,false,3,2128,2,10,true,2023-09-19T02:53:43.008806+05:30,822046,,10102,A string consisting of lowercase or uppercase alphabetical characters.,true,736014,{5},,"Write a Python program to find the length of the<span style=""color:#cc0066;""> longest palindrome</span> that can be formed from a given string by rearranging its characters.",Longest Palindrome Length from String Rearrangement,3,true,1541,3
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10100,22249,false,4,2128,2,10,true,2023-09-19T02:30:20.143866+05:30,822046,,10100,"<b>User Task:</b>
Since this is a functional code you don't have to input anything, you just need to complete the function <code>calculate_net_balance(transactions)</code> which takes transactions, a list of dictionaries as parameter.
Ex: [{""user"": ""Alice"", ""transaction_type"": ""credit"", ""amount"": 100.0}, {""user"": ""Bob"", ""transaction_type"": ""debit"", ""amount"": 50.0}, {""user"": ""Alice"", ""transaction_type"": ""debit"", ""amount"": 30.0}]


<b>Custom Input:</b>
A list of transactions, where each transaction is represented as a dictionary with keys: user (string), transaction_type (string), and amount (float).",true,736014,{5},,"You are given a list of transactions, each representing a <span style=""color:#cc0066;"">financial transaction</span>. Write a Python program to find the net balance for each user. Each transaction is represented as a dictionary with the keys:<br />
<span style=""color:#cc0066;"">user:&nbsp;</span>The<strong>&nbsp;</strong>name of user in string form&nbsp;<br />
<span style=""color:#cc0066;"">transaction_type: </span>transaction_type can be either <strong>&quot;credit&quot;</strong> or <strong>&quot;debit&quot;. (credit</strong><b>&nbsp;refers to incoming money, and debit refer to outgoing money)</b><br />
<span style=""color:#cc0066;"">amount:&nbsp;</span>transaction amount in string<br />
Calculate the <span style=""color:#cc0066;"">net balance</span> for each user by summing up their transactions.",Transaction Managment,3,true,1609,4
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10061,22102,false,3,2128,1,10,true,2023-09-18T03:40:42.166139+05:30,822046,,10061,"You have a list of dictionaries, where each dictionary represents a person's data record",true,1541261,{1},,"You are working as a data analyst, and you have a list of dictionaries representing data records. Each dictionary contains information about a person, including their name, age, and income. Your task is to sort the list of records based on income in descending order using a lambda function.",Sort Records by Income,3,true,0,3
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,6583,22101,false,2,2128,2,10,true,2023-05-02T19:26:48.942871+05:30,701767,,6583,"The first line contains an integer num_orders representing the number of orders.
There will be input in the next 2*num_orders lines in which:
The odd-numbered line contains the string item_name representing the name of the item.
The even-numbered line represents the quantity ordered.",true,736014,{1},,You are given a list of orders. Each order is represented by a tuple containing an item name and the quantity ordered. Your task is to find the total quantity ordered for each item and return a list of tuples containing the item name and its total quantity ordered. Constraints: Number of orders (1 &lt;= num_orders &lt;= 100). Quantity ordered (1 &lt;= quantity &lt;= 100).,Sales orders,3,true,1368,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10095,22091,false,4,2128,2,10,true,2023-09-19T01:02:23.420534+05:30,822046,,10095,"Since this  is a functional code , you don't have to take any input. You just need to complete the function flatten_nested_dict(nested_dict, parent_key='', separator='.').",true,736014,"{1,2,3,4}",,"Given a nested dictionary with multiple levels, use dictionary comprehension to flatten it into a single- level dictionary with keys as concatenated paths to the leaf nodes.",Nested Dictionary,3,true,0,4
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,2506,21921,false,2,2128,1,10,true,2022-06-01T00:08:27.894947+05:30,632022,,2506,A srting,true,122302,{1},,"User would enter a string, using a Python dictionary count the number of times each used alphabet appears in the word, and print the resulting dictionary. the dictionary should be ordered in the same sequence as typed by the user",counting alphabets,3,true,911,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10817,20941,false,2,2128,2,10,true,2023-10-20T13:33:43.992143+05:30,1510703,,10817,"The code for taking input is already written, you don't need to write it.
The <strong>phonebook and name</strong> variables consist of phonebook dictionary and name string.
The input is given in two lines first line consists of dictionary and the second line consists of the name for which we have to get the number.",true,736014,{1},,<p>You are given a phonebook (dictionary) which has different people&#39;s names as keys and their phone numbers as corresponding values. Your task is to complete the given function to get the phone number of the given name from the phonebook.&nbsp;</p>,Phonebook,3,true,1173,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,10815,20939,false,2,2128,2,10,true,2023-10-20T12:37:13.478786+05:30,1510703,,10815,"Write the code for taking the input.
Input consists of all the details (name, email, and phone) in a new line.",true,822046,{1},,"Create a dictionary representing the contact information for a person. The dictionary contains three key-value pairs: &quot;name, &quot; &quot;email, &quot; and &quot;phone. &quot;.<br />
<strong>You need to input name, email, and phone on your own.</strong><br />
<br />
Also, print the contact information for the person in the format specified in the example.",Contact_info,3,true,0,2
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,3920,10122,true,3,2128,1,10,true,2022-08-29T12:08:39.196048+05:30,714721,,3920,The first line contains the string.,false,,{1},,Python program to count the frequency of words appearing in a string using a dictionary.,Frequency of Words,3,true,0,3
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,3919,10120,false,3,2128,2,10,true,2022-08-29T11:48:00.344697+05:30,714721,,3919,Input consists of a single line having a sentence as a string.,true,1541926,"{1,2,3,4}",,"Write a detailed Python program that constructs a dictionary from a given sentence. In this dictionary, each key should be the first character of a word in the sentence, and the corresponding value should be a list of words from the sentence that start with that character.",Dictionary with Key as first character,3,true,0,3
129378,2128,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:31.913122+05:30,122302,2128,1020,,true,Python Dictionary,1666,2507,5447,false,2,2128,1,10,true,2022-06-01T00:19:29.461264+05:30,632022,,2507,Enter 3 names,true,122302,{1},,"user would enter 3 names, default values are already given defaults = {&quot;designation&quot;: &#39;Data scientist&#39;, &quot;salary&quot;: 100000} initialize a dictionary with the user entered names as keys and the defaults as values for each of that name. print the full resulting dictionary.",initializing dictionary with default values.,3,true,0,2
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,11699,22281,false,2,3613,2,10,true,2023-11-30T08:08:01.763032+05:30,1541261,,11699,"Input an integer representing the number of test cases to be evaluated in the first line,
Input an integer indicating the number of elements in set A (guest preferences),
Enter space- separated elements representing the desired room features and amenities for guests from a specific region,
Input an integer indicating the number of elements in set B (hotel's available features and amenities),
Enter space- separated elements representing the available room features and amenities provided by the hotel.",false,,{1},,"<p>Create a Python script to verify if a hotel can satisfy the room preferences of guests from various regions. For each test case, given two sets representing guest preferences (set A) and available hotel amenities (set B), determine if set A is entirely accommodated within set B. The script should output &#39;True&#39; if the hotel can accommodate guest preferences, indicated by set A being a subset of set B; otherwise, it should output &#39;False&#39;.</p>",Hotel Accommodation Validation,3,true,0,2
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,11691,22274,false,4,3613,2,10,true,2023-11-30T01:10:50.982259+05:30,1541261,,11691,"The first line consists of an integer, K, the size of each group.
The second line contains the unordered elements of the room number list.

Constraints
1<K<1000",false,,{1},,"<p>Mr. Anant Asankhya is the manager at the&nbsp;<em>INFINITE</em>&nbsp;hotel. The hotel has an infinite amount of rooms.</p>

<p>One fine day, a&nbsp;<em>finite</em>&nbsp;number of tourists come to stay at the hotel.<br />
The tourists consist of:<br />
&rarr; A Captain.<br />
&rarr; An unknown group of families consisting of K members per group where&nbsp; &nbsp;K &ne;&nbsp; 1.</p>

<p>The Captain was given a separate room, and the rest were given one room per group.</p>

<p>Mr. Anant has an unordered list of randomly arranged room entries. The list consists of the room numbers for all of the tourists. The room numbers will appear K times per group except for the Captain&#39;s room.</p>

<p>Mr. Anant needs you to help him find the Captain&#39;s room number.<br />
<em>The total number of tourists or the total number of groups of families is not known to you. </em><br />
<em>You only know the value of K and the room number list. </em></p>",Captain's Room Mystery at the Infinite Hotel,3,true,0,4
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,10093,21994,false,4,3613,2,10,true,2023-09-19T00:32:10.593669+05:30,822046,,10093,"The input consists of two lines:
A list of integers separated by spaces.
An integer k represents the number of elements in each combination.",false,,{1},,"Given a list of integers, create a set comprehension that generates all unique combinations of k elements from the list. The result should be a set of tuples.",Generating Unique Combinations,3,false,0,4
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,10814,21892,false,2,3613,1,10,true,2023-10-20T12:20:35.699026+05:30,1510703,,10814,"The code for taking the input is already written, it takes the two lists as input in two lines in the form of space-separated integers.",true,822046,{1},,"You are given two lists, <code>list1</code> and <code>list2</code>, both containing integers. Complete a Python function called <code>common_elements</code> that takes these two lists as input and returns a set containing the elements that are common to both lists.",Find common sets!!,3,true,600,2
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,2596,21834,false,3,3613,2,10,true,2022-06-09T18:11:11.989594+05:30,279857,,2596,"1st line: Set A
2nd line: Set B",true,122302,{1},,Find both the difference of set A and B ie A- B and B- A and also the symmetric difference between the sets and print in the sorted order as a list,Set Operation-1,3,true,1088,3
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,2593,21833,false,3,3613,2,10,true,2022-06-09T17:09:58.206066+05:30,279857,,2593,"1st line: Set A
2nd line:Set B",true,122302,{1},,"Take two sets A and B,print if A is a subset of B (True/False), find the difference of A from B and vice versa.",Super set and difference,3,true,1056,3
131039,3613,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-29T00:30:55.708967+05:30,701767,3613,2301,,true,Python sets,2377,2510,15415,true,2,3613,1,10,true,2022-06-01T20:15:28.423103+05:30,279857,,2510,"1st line:space- separated values for the first set
2nd line: Space- separated values for the second set",true,122302,{1},,"Take 2 sets as input and find<br />
a. Union of the sets in a sorted manner<br />
b. The intersection of the sets in a sorted manner.",Set joining,3,true,1236,2
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,10033,22237,false,4,2127,2,10,true,2023-09-16T07:27:17.210087+05:30,822046,,10033,"A single integer n (3 <= n <= 100) representing the maximum limit for a, b, and c.",true,821571,{5},,"<p>&quot;Write a Python function called <strong><code>pythagorean_triplets</code></strong> that takes an integer <code>n</code> as input and generates all unique Pythagorean triplets (a, b, c), where <code>a</code>, <code>b</code>, and <code>c</code> are integers from 1 to n, satisfying the condition <code>a^2 + b^2 = c^2</code>. The function should collect these triplets and return them as a tuple.</p>

<p>The generated Pythagorean triplets will be presented as a list containing multiple tuples, each representing a unique Pythagorean triplet (a, b, c). The function output will consist of all valid triplets within the given range from 1 to <font face=""monospace"">n.</font></p>",Right Triplet,3,true,0,4
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,2505,22084,false,2,2127,2,10,true,2022-05-31T23:44:37.749185+05:30,279857,,2505,"1st line: number of tuples to be added to the list ie n
next n lines: each containing two integer values separated by spaces as tuple",true,122302,{1},,"Given a list of tuples containing only two elements, sort by the second element of the tuple in descending order",Tuple sorting,3,true,1254,2
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,10034,22061,false,3,2127,2,10,true,2023-09-16T07:51:02.952786+05:30,822046,,10034,"Since this is a functional question, you must complete the function <code>sum_pairs_in_tuple</code>. There is no need to take input or output.

<code>Note: To use the <b><i>Run</i></b> button you can give input as a tuple as shown in example</code>",true,122302,"{1,2,3,4}",,Write a Python code that takes a <code>tuple</code> of integers and prints a new tuple containing the sum of pairs of consecutive elements from the original tuple.,Tuple Sum of Pairs,3,true,917,3
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,2504,21918,false,2,2127,1,10,true,2022-05-31T23:25:44.251383+05:30,632022,,2504,"Enter a integer in each line.
2 - k value (it can be 1,2 or 3)
3
4
5
2
6
7
",true,122302,{1},,"Given 6 elements, add to them to a tuple and print a tuple which contains k smallest and k largest elements of the given tuple. i.e., for example if k=2, the resulting tuple would have 2 smallest and 2 largest numbers from the original tuple. The resulting tuple should be sorted. k would be given as the first input, then the user would enter the six elements of the tuple.",k extreme elements,3,true,1311,2
